GeoCode,BuildingType,NumberOfFloors,YearBuilt,BuildingCount
3104,MultiDwelling,7Floors,1946to1960,0
3104,MultiDwelling,8Floors,1946to1960,0
3104,MultiDwelling,9Floors,1946to1960,0
3104,MultiDwelling,10Floors,1946to1960,0
3104,MultiDwelling,11to12Floors,1946to1960,0
3104,MultiDwelling,13PlusFloors,1946to1960,0
3104,MultiDwelling,Unknown,1946to1960,0
3104,NonResidential,1Floor,1946to1960,0
3104,NonResidential,2Floors,1946to1960,0
3104,NonResidential,3Floors,1946to1960,0
3104,NonResidential,4Floors,1946to1960,0
3104,NonResidential,5Floors,1946to1960,0
3104,NonResidential,6Floors,1946to1960,0
3104,NonResidential,7Floors,1946to1960,0
3104,NonResidential,8Floors,1946to1960,0
3104,NonResidential,9Floors,1946to1960,0
3104,NonResidential,10Floors,1946to1960,0
3104,NonResidential,11to12Floors,1946to1960,0
3104,NonResidential,13PlusFloors,1946to1960,0
3104,NonResidential,Unknown,1946to1960,0
3104,SingleFamily,1Floor,1961to1970,231
3104,SingleFamily,2Floors,1961to1970,173
3104,SingleFamily,3Floors,1961to1970,1
3104,SingleFamily,4Floors,1961to1970,0
3104,SingleFamily,5Floors,1961to1970,0
3104,SingleFamily,6Floors,1961to1970,0
3104,SingleFamily,7Floors,1961to1970,0
3104,SingleFamily,8Floors,1961to1970,0
3104,SingleFamily,9Floors,1961to1970,0
3104,SingleFamily,10Floors,1961to1970,0
3104,SingleFamily,11to12Floors,1961to1970,0
3104,SingleFamily,13PlusFloors,1961to1970,0
3104,SingleFamily,Unknown,1961to1970,7
3104,MultiDwelling,1Floor,1961to1970,1
3104,MultiDwelling,2Floors,1961to1970,8
3104,MultiDwelling,3Floors,1961to1970,23
3104,MultiDwelling,4Floors,1961to1970,5
3104,MultiDwelling,5Floors,1961to1970,5
3104,MultiDwelling,6Floors,1961to1970,0
3104,MultiDwelling,7Floors,1961to1970,0
3104,MultiDwelling,8Floors,1961to1970,2
3104,MultiDwelling,9Floors,1961to1970,3
3104,MultiDwelling,10Floors,1961to1970,0
3104,MultiDwelling,11to12Floors,1961to1970,0
3104,MultiDwelling,13PlusFloors,1961to1970,0
3104,MultiDwelling,Unknown,1961to1970,0
3104,NonResidential,1Floor,1961to1970,0
3104,NonResidential,2Floors,1961to1970,3
3104,NonResidential,3Floors,1961to1970,0
3104,NonResidential,4Floors,1961to1970,0
3104,NonResidential,5Floors,1961to1970,0
3104,NonResidential,6Floors,1961to1970,0
3104,NonResidential,7Floors,1961to1970,0
3104,NonResidential,8Floors,1961to1970,0
3104,NonResidential,9Floors,1961to1970,0
3104,NonResidential,10Floors,1961to1970,0
3104,NonResidential,11to12Floors,1961to1970,0
3104,NonResidential,13PlusFloors,1961to1970,0
3104,NonResidential,Unknown,1961to1970,0
3104,SingleFamily,1Floor,1971to1980,268
3104,SingleFamily,2Floors,1971to1980,492
3104,SingleFamily,3Floors,1971to1980,9
3104,SingleFamily,4Floors,1971to1980,0
3104,SingleFamily,5Floors,1971to1980,0
3104,SingleFamily,6Floors,1971to1980,0
3104,SingleFamily,7Floors,1971to1980,0
3104,SingleFamily,8Floors,1971to1980,0
3104,SingleFamily,9Floors,1971to1980,0
3104,SingleFamily,10Floors,1971to1980,0
3104,SingleFamily,11to12Floors,1971to1980,0
3104,SingleFamily,13PlusFloors,1971to1980,0
3104,SingleFamily,Unknown,1971to1980,9
3104,MultiDwelling,1Floor,1971to1980,1
3104,MultiDwelling,2Floors,1971to1980,11
3104,MultiDwelling,3Floors,1971to1980,27
3104,MultiDwelling,4Floors,1971to1980,12
3104,MultiDwelling,5Floors,1971to1980,33
3104,MultiDwelling,6Floors,1971to1980,0
3104,MultiDwelling,7Floors,1971to1980,0
3104,MultiDwelling,8Floors,1971to1980,0
3104,MultiDwelling,9Floors,1971to1980,0
3104,MultiDwelling,10Floors,1971to1980,0
3104,MultiDwelling,11to12Floors,1971to1980,0
3104,MultiDwelling,13PlusFloors,1971to1980,0
3104,MultiDwelling,Unknown,1971to1980,0
3104,NonResidential,1Floor,1971to1980,4
3104,NonResidential,2Floors,1971to1980,3
3104,NonResidential,3Floors,1971to1980,1
3104,NonResidential,4Floors,1971to1980,0
3104,NonResidential,5Floors,1971to1980,0
3104,NonResidential,6Floors,1971to1980,0
3104,NonResidential,7Floors,1971to1980,0
3104,NonResidential,8Floors,1971to1980,0
3104,NonResidential,9Floors,1971to1980,0
3104,NonResidential,10Floors,1971to1980,0
3104,NonResidential,11to12Floors,1971to1980,0
3104,NonResidential,13PlusFloors,1971to1980,0
3104,NonResidential,Unknown,1971to1980,0
3104,SingleFamily,1Floor,1981to1990,192
3104,SingleFamily,2Floors,1981to1990,377
3104,SingleFamily,3Floors,1981to1990,12
3104,SingleFamily,4Floors,1981to1990,0
3104,SingleFamily,5Floors,1981to1990,0
3104,SingleFamily,6Floors,1981to1990,0
3104,SingleFamily,7Floors,1981to1990,0
3104,SingleFamily,8Floors,1981to1990,0
3104,SingleFamily,9Floors,1981to1990,0
3104,SingleFamily,10Floors,1981to1990,0
3104,SingleFamily,11to12Floors,1981to1990,0
3104,SingleFamily,13PlusFloors,1981to1990,0
3104,SingleFamily,Unknown,1981to1990,10
3104,MultiDwelling,1Floor,1981to1990,1
3104,MultiDwelling,2Floors,1981to1990,7
3104,MultiDwelling,3Floors,1981to1990,33
3104,MultiDwelling,4Floors,1981to1990,11
3104,MultiDwelling,5Floors,1981to1990,5
3104,MultiDwelling,6Floors,1981to1990,0
3104,MultiDwelling,7Floors,1981to1990,0
3104,MultiDwelling,8Floors,1981to1990,0
3104,MultiDwelling,9Floors,1981to1990,0
3104,MultiDwelling,10Floors,1981to1990,0
3104,MultiDwelling,11to12Floors,1981to1990,0
3104,MultiDwelling,13PlusFloors,1981to1990,0
3104,MultiDwelling,Unknown,1981to1990,0
3104,NonResidential,1Floor,1981to1990,0
3104,NonResidential,2Floors,1981to1990,0
3104,NonResidential,3Floors,1981to1990,0
3104,NonResidential,4Floors,1981to1990,0
3104,NonResidential,5Floors,1981to1990,0
3104,NonResidential,6Floors,1981to1990,0
3104,NonResidential,7Floors,1981to1990,0
3104,NonResidential,8Floors,1981to1990,0
3104,NonResidential,9Floors,1981to1990,0
3104,NonResidential,10Floors,1981to1990,0
3104,NonResidential,11to12Floors,1981to1990,0
3104,NonResidential,13PlusFloors,1981to1990,0
3104,NonResidential,Unknown,1981to1990,0
3104,SingleFamily,1Floor,1991to2000,215
3104,SingleFamily,2Floors,1991to2000,242
3104,SingleFamily,3Floors,1991to2000,11
3104,SingleFamily,4Floors,1991to2000,0
3104,SingleFamily,5Floors,1991to2000,0
3104,SingleFamily,6Floors,1991to2000,0
3104,SingleFamily,7Floors,1991to2000,0
3104,SingleFamily,8Floors,1991to2000,0
3104,SingleFamily,9Floors,1991to2000,0
3104,SingleFamily,10Floors,1991to2000,0
3104,SingleFamily,11to12Floors,1991to2000,0
3104,SingleFamily,13PlusFloors,1991to2000,0
3104,SingleFamily,Unknown,1991to2000,17
3104,MultiDwelling,1Floor,1991to2000,0
3104,MultiDwelling,2Floors,1991to2000,6
3104,MultiDwelling,3Floors,1991to2000,9
3104,MultiDwelling,4Floors,1991to2000,12
3104,MultiDwelling,5Floors,1991to2000,3
3104,MultiDwelling,6Floors,1991to2000,0
3104,MultiDwelling,7Floors,1991to2000,0
3104,MultiDwelling,8Floors,1991to2000,0
3104,MultiDwelling,9Floors,1991to2000,0
3104,MultiDwelling,10Floors,1991to2000,0
3104,MultiDwelling,11to12Floors,1991to2000,0
3104,MultiDwelling,13PlusFloors,1991to2000,0
3104,MultiDwelling,Unknown,1991to2000,0
3104,NonResidential,1Floor,1991to2000,1
3104,NonResidential,2Floors,1991to2000,4
3104,NonResidential,3Floors,1991to2000,0
3104,NonResidential,4Floors,1991to2000,1
3104,NonResidential,5Floors,1991to2000,0
3104,NonResidential,6Floors,1991to2000,0
3104,NonResidential,7Floors,1991to2000,0
3104,NonResidential,8Floors,1991to2000,0
3104,NonResidential,9Floors,1991to2000,0
3104,NonResidential,10Floors,1991to2000,0
3104,NonResidential,11to12Floors,1991to2000,0
3104,NonResidential,13PlusFloors,1991to2000,0
3104,NonResidential,Unknown,1991to2000,0
3104,SingleFamily,1Floor,2001to2011,188
3104,SingleFamily,2Floors,2001to2011,132
3104,SingleFamily,3Floors,2001to2011,9
3104,SingleFamily,4Floors,2001to2011,0
3104,SingleFamily,5Floors,2001to2011,0
3104,SingleFamily,6Floors,2001to2011,0
3104,SingleFamily,7Floors,2001to2011,0
3104,SingleFamily,8Floors,2001to2011,0
3104,SingleFamily,9Floors,2001to2011,0
3104,SingleFamily,10Floors,2001to2011,0
3104,SingleFamily,11to12Floors,2001to2011,0
3104,SingleFamily,13PlusFloors,2001to2011,0
3104,SingleFamily,Unknown,2001to2011,11
3104,MultiDwelling,1Floor,2001to2011,0
3104,MultiDwelling,2Floors,2001to2011,5
3104,MultiDwelling,3Floors,2001to2011,3
3104,MultiDwelling,4Floors,2001to2011,2
3104,MultiDwelling,5Floors,2001to2011,1
3104,MultiDwelling,6Floors,2001to2011,0
3104,MultiDwelling,7Floors,2001to2011,0
3104,MultiDwelling,8Floors,2001to2011,0
3104,MultiDwelling,9Floors,2001to2011,0
3104,MultiDwelling,10Floors,2001to2011,0
3104,MultiDwelling,11to12Floors,2001to2011,0
3104,MultiDwelling,13PlusFloors,2001to2011,0
3104,MultiDwelling,Unknown,2001to2011,1
3104,NonResidential,1Floor,2001to2011,0
3104,NonResidential,2Floors,2001to2011,1
3104,NonResidential,3Floors,2001to2011,0
3104,NonResidential,4Floors,2001to2011,1
3104,NonResidential,5Floors,2001to2011,1
3104,NonResidential,6Floors,2001to2011,1
3104,NonResidential,7Floors,2001to2011,0
3104,NonResidential,8Floors,2001to2011,0
3104,NonResidential,9Floors,2001to2011,0
3104,NonResidential,10Floors,2001to2011,0
3104,NonResidential,11to12Floors,2001to2011,0
3104,NonResidential,13PlusFloors,2001to2011,1
3104,NonResidential,Unknown,2001to2011,0
3104,SingleFamily,1Floor,Unknown,12
3104,SingleFamily,2Floors,Unknown,2
3104,SingleFamily,3Floors,Unknown,0
3104,SingleFamily,4Floors,Unknown,0
3104,SingleFamily,5Floors,Unknown,0
3104,SingleFamily,6Floors,Unknown,0
3104,SingleFamily,7Floors,Unknown,0
3104,SingleFamily,8Floors,Unknown,0
3104,SingleFamily,9Floors,Unknown,0
3104,SingleFamily,10Floors,Unknown,0
3104,SingleFamily,11to12Floors,Unknown,0
3104,SingleFamily,13PlusFloors,Unknown,0
3104,SingleFamily,Unknown,Unknown,70
3104,MultiDwelling,1Floor,Unknown,0
3104,MultiDwelling,2Floors,Unknown,0
3104,MultiDwelling,3Floors,Unknown,0
3104,MultiDwelling,4Floors,Unknown,0
3104,MultiDwelling,5Floors,Unknown,0
3104,MultiDwelling,6Floors,Unknown,0
3104,MultiDwelling,7Floors,Unknown,0
3104,MultiDwelling,8Floors,Unknown,0
3104,MultiDwelling,9Floors,Unknown,0
3104,MultiDwelling,10Floors,Unknown,0
3104,MultiDwelling,11to12Floors,Unknown,0
3104,MultiDwelling,13PlusFloors,Unknown,0
3104,MultiDwelling,Unknown,Unknown,4
3104,NonResidential,1Floor,Unknown,0
3104,NonResidential,2Floors,Unknown,0
3104,NonResidential,3Floors,Unknown,0
3104,NonResidential,4Floors,Unknown,0
3104,NonResidential,5Floors,Unknown,0
3104,NonResidential,6Floors,Unknown,0
3104,NonResidential,7Floors,Unknown,0
3104,NonResidential,8Floors,Unknown,0
3104,NonResidential,9Floors,Unknown,1
3104,NonResidential,10Floors,Unknown,0
3104,NonResidential,11to12Floors,Unknown,0
3104,NonResidential,13PlusFloors,Unknown,0
3104,NonResidential,Unknown,Unknown,12
3105,SingleFamily,1Floor,1919andBefore,1374
3105,SingleFamily,2Floors,1919andBefore,328
3105,SingleFamily,3Floors,1919andBefore,22
3105,SingleFamily,4Floors,1919andBefore,0
3105,SingleFamily,5Floors,1919andBefore,0
3105,SingleFamily,6Floors,1919andBefore,0
3105,SingleFamily,7Floors,1919andBefore,0
3105,SingleFamily,8Floors,1919andBefore,0
3105,SingleFamily,9Floors,1919andBefore,0
3105,SingleFamily,10Floors,1919andBefore,0
3105,SingleFamily,11to12Floors,1919andBefore,0
3105,SingleFamily,13PlusFloors,1919andBefore,0
3105,SingleFamily,Unknown,1919andBefore,86
3105,MultiDwelling,1Floor,1919andBefore,11
3105,MultiDwelling,2Floors,1919andBefore,48
3105,MultiDwelling,3Floors,1919andBefore,25
3105,MultiDwelling,4Floors,1919andBefore,8
3105,MultiDwelling,5Floors,1919andBefore,0
3105,MultiDwelling,6Floors,1919andBefore,0
3105,MultiDwelling,7Floors,1919andBefore,0
3105,MultiDwelling,8Floors,1919andBefore,0
3105,MultiDwelling,9Floors,1919andBefore,0
3105,MultiDwelling,10Floors,1919andBefore,0
3105,MultiDwelling,11to12Floors,1919andBefore,0
3105,MultiDwelling,13PlusFloors,1919andBefore,0
3105,MultiDwelling,Unknown,1919andBefore,4
3105,NonResidential,1Floor,1919andBefore,8
3105,NonResidential,2Floors,1919andBefore,15
3105,NonResidential,3Floors,1919andBefore,9
3105,NonResidential,4Floors,1919andBefore,4
3105,NonResidential,5Floors,1919andBefore,0
3105,NonResidential,6Floors,1919andBefore,2
3105,NonResidential,7Floors,1919andBefore,0
3105,NonResidential,8Floors,1919andBefore,1
3105,NonResidential,9Floors,1919andBefore,0
3105,NonResidential,10Floors,1919andBefore,0
3105,NonResidential,11to12Floors,1919andBefore,0
3105,NonResidential,13PlusFloors,1919andBefore,0
3105,NonResidential,Unknown,1919andBefore,2
3105,SingleFamily,1Floor,1920to1945,719
3105,SingleFamily,2Floors,1920to1945,517
3105,SingleFamily,3Floors,1920to1945,14
3105,SingleFamily,4Floors,1920to1945,0
3105,SingleFamily,5Floors,1920to1945,0
3105,SingleFamily,6Floors,1920to1945,0
3105,SingleFamily,7Floors,1920to1945,0
3105,SingleFamily,8Floors,1920to1945,0
3105,SingleFamily,9Floors,1920to1945,0
3105,SingleFamily,10Floors,1920to1945,0
3105,SingleFamily,11to12Floors,1920to1945,0
3105,SingleFamily,13PlusFloors,1920to1945,0
3105,SingleFamily,Unknown,1920to1945,45
3105,MultiDwelling,1Floor,1920to1945,2
3105,MultiDwelling,2Floors,1920to1945,21
3105,MultiDwelling,3Floors,1920to1945,15
3105,MultiDwelling,4Floors,1920to1945,7
3105,MultiDwelling,5Floors,1920to1945,1
3105,MultiDwelling,6Floors,1920to1945,0
3105,MultiDwelling,7Floors,1920to1945,0
3105,MultiDwelling,8Floors,1920to1945,0
3105,MultiDwelling,9Floors,1920to1945,0
3105,MultiDwelling,10Floors,1920to1945,0
3105,MultiDwelling,11to12Floors,1920to1945,0
3105,MultiDwelling,13PlusFloors,1920to1945,0
3105,MultiDwelling,Unknown,1920to1945,2
3105,NonResidential,1Floor,1920to1945,0
3105,NonResidential,2Floors,1920to1945,2
3105,NonResidential,3Floors,1920to1945,4
3105,NonResidential,4Floors,1920to1945,2
3105,NonResidential,5Floors,1920to1945,0
3105,NonResidential,6Floors,1920to1945,0
3105,NonResidential,7Floors,1920to1945,0
3105,NonResidential,8Floors,1920to1945,0
3105,NonResidential,9Floors,1920to1945,0
3105,NonResidential,10Floors,1920to1945,0
3105,NonResidential,11to12Floors,1920to1945,0
3105,NonResidential,13PlusFloors,1920to1945,0
3105,NonResidential,Unknown,1920to1945,0
3105,SingleFamily,1Floor,1946to1960,207
3105,SingleFamily,2Floors,1946to1960,138
3105,SingleFamily,3Floors,1946to1960,1
3105,SingleFamily,4Floors,1946to1960,0
3105,SingleFamily,5Floors,1946to1960,0
3105,SingleFamily,6Floors,1946to1960,0
3105,SingleFamily,7Floors,1946to1960,0
3105,SingleFamily,8Floors,1946to1960,0
3105,SingleFamily,9Floors,1946to1960,0
3105,SingleFamily,10Floors,1946to1960,0
3105,SingleFamily,11to12Floors,1946to1960,0
3105,SingleFamily,13PlusFloors,1946to1960,0
3105,SingleFamily,Unknown,1946to1960,15
3105,MultiDwelling,1Floor,1946to1960,3
3105,MultiDwelling,2Floors,1946to1960,11
3105,MultiDwelling,3Floors,1946to1960,38
3105,MultiDwelling,4Floors,1946to1960,5
3105,MultiDwelling,5Floors,1946to1960,3
3105,MultiDwelling,6Floors,1946to1960,0
3105,MultiDwelling,7Floors,1946to1960,0
3105,MultiDwelling,8Floors,1946to1960,0
3105,MultiDwelling,9Floors,1946to1960,0
3105,MultiDwelling,10Floors,1946to1960,0
3105,MultiDwelling,11to12Floors,1946to1960,0
3105,MultiDwelling,13PlusFloors,1946to1960,0
3105,MultiDwelling,Unknown,1946to1960,0
3105,NonResidential,1Floor,1946to1960,2
3105,NonResidential,2Floors,1946to1960,2
3105,NonResidential,3Floors,1946to1960,0
3105,NonResidential,4Floors,1946to1960,0
3105,NonResidential,5Floors,1946to1960,0
3105,NonResidential,6Floors,1946to1960,0
3105,NonResidential,7Floors,1946to1960,0
3105,NonResidential,8Floors,1946to1960,0
3105,NonResidential,9Floors,1946to1960,0
3105,NonResidential,10Floors,1946to1960,0
3105,NonResidential,11to12Floors,1946to1960,0
3105,NonResidential,13PlusFloors,1946to1960,0
3105,NonResidential,Unknown,1946to1960,0
3105,SingleFamily,1Floor,1961to1970,346
3105,SingleFamily,2Floors,1961to1970,283
3105,SingleFamily,3Floors,1961to1970,1
3105,SingleFamily,4Floors,1961to1970,0
3105,SingleFamily,5Floors,1961to1970,0
3105,SingleFamily,6Floors,1961to1970,0
3105,SingleFamily,7Floors,1961to1970,0
3105,SingleFamily,8Floors,1961to1970,0
3105,SingleFamily,9Floors,1961to1970,0
3105,SingleFamily,10Floors,1961to1970,0
3105,SingleFamily,11to12Floors,1961to1970,0
3105,SingleFamily,13PlusFloors,1961to1970,0
3105,SingleFamily,Unknown,1961to1970,18
3105,MultiDwelling,1Floor,1961to1970,1
3105,MultiDwelling,2Floors,1961to1970,12
3105,MultiDwelling,3Floors,1961to1970,35
3105,MultiDwelling,4Floors,1961to1970,28
3105,MultiDwelling,5Floors,1961to1970,33
3105,MultiDwelling,6Floors,1961to1970,0
3105,MultiDwelling,7Floors,1961to1970,2
3105,MultiDwelling,8Floors,1961to1970,8
3105,MultiDwelling,9Floors,1961to1970,14
3105,MultiDwelling,10Floors,1961to1970,0
3105,MultiDwelling,11to12Floors,1961to1970,0
3105,MultiDwelling,13PlusFloors,1961to1970,0
3105,MultiDwelling,Unknown,1961to1970,2
3105,NonResidential,1Floor,1961to1970,3
3105,NonResidential,2Floors,1961to1970,9
3105,NonResidential,3Floors,1961to1970,1
3105,NonResidential,4Floors,1961to1970,1
3105,NonResidential,5Floors,1961to1970,0
3105,NonResidential,6Floors,1961to1970,0
3105,NonResidential,7Floors,1961to1970,0
3105,NonResidential,8Floors,1961to1970,0
3105,NonResidential,9Floors,1961to1970,0
3105,NonResidential,10Floors,1961to1970,0
3105,NonResidential,11to12Floors,1961to1970,0
3105,NonResidential,13PlusFloors,1961to1970,0
3105,NonResidential,Unknown,1961to1970,0
3105,SingleFamily,1Floor,1971to1980,454
3105,SingleFamily,2Floors,1971to1980,794
3105,SingleFamily,3Floors,1971to1980,24
3105,SingleFamily,4Floors,1971to1980,0
3105,SingleFamily,5Floors,1971to1980,0
3105,SingleFamily,6Floors,1971to1980,0
3105,SingleFamily,7Floors,1971to1980,0
3105,SingleFamily,8Floors,1971to1980,0
3105,SingleFamily,9Floors,1971to1980,0
3105,SingleFamily,10Floors,1971to1980,0
3105,SingleFamily,11to12Floors,1971to1980,0
3105,SingleFamily,13PlusFloors,1971to1980,0
3105,SingleFamily,Unknown,1971to1980,18
3105,MultiDwelling,1Floor,1971to1980,0
3105,MultiDwelling,2Floors,1971to1980,34
3105,MultiDwelling,3Floors,1971to1980,58
3105,MultiDwelling,4Floors,1971to1980,29
3105,MultiDwelling,5Floors,1971to1980,35
3105,MultiDwelling,6Floors,1971to1980,3
3105,MultiDwelling,7Floors,1971to1980,7
3105,MultiDwelling,8Floors,1971to1980,11
3105,MultiDwelling,9Floors,1971to1980,34
3105,MultiDwelling,10Floors,1971to1980,0
3105,MultiDwelling,11to12Floors,1971to1980,0
3105,MultiDwelling,13PlusFloors,1971to1980,0
3105,MultiDwelling,Unknown,1971to1980,10
3105,NonResidential,1Floor,1971to1980,3
3105,NonResidential,2Floors,1971to1980,11
3105,NonResidential,3Floors,1971to1980,2
3105,NonResidential,4Floors,1971to1980,1
3105,NonResidential,5Floors,1971to1980,0
3105,NonResidential,6Floors,1971to1980,0
3105,NonResidential,7Floors,1971to1980,0
3105,NonResidential,8Floors,1971to1980,0
3105,NonResidential,9Floors,1971to1980,1
3105,NonResidential,10Floors,1971to1980,0
3105,NonResidential,11to12Floors,1971to1980,0
3105,NonResidential,13PlusFloors,1971to1980,0
3105,NonResidential,Unknown,1971to1980,0
3105,SingleFamily,1Floor,1981to1990,354
3105,SingleFamily,2Floors,1981to1990,557
3105,SingleFamily,3Floors,1981to1990,15
3105,SingleFamily,4Floors,1981to1990,0
3105,SingleFamily,5Floors,1981to1990,0
3105,SingleFamily,6Floors,1981to1990,0
3105,SingleFamily,7Floors,1981to1990,0
3105,SingleFamily,8Floors,1981to1990,0
3105,SingleFamily,9Floors,1981to1990,0
3105,SingleFamily,10Floors,1981to1990,0
3105,SingleFamily,11to12Floors,1981to1990,0
3105,SingleFamily,13PlusFloors,1981to1990,0
3105,SingleFamily,Unknown,1981to1990,22
3105,MultiDwelling,1Floor,1981to1990,1
3105,MultiDwelling,2Floors,1981to1990,28
3105,MultiDwelling,3Floors,1981to1990,47
3105,MultiDwelling,4Floors,1981to1990,24
3105,MultiDwelling,5Floors,1981to1990,42
3105,MultiDwelling,6Floors,1981to1990,1
3105,MultiDwelling,7Floors,1981to1990,3
3105,MultiDwelling,8Floors,1981to1990,2
3105,MultiDwelling,9Floors,1981to1990,13
3105,MultiDwelling,10Floors,1981to1990,0
3105,MultiDwelling,11to12Floors,1981to1990,0
3105,MultiDwelling,13PlusFloors,1981to1990,0
3105,MultiDwelling,Unknown,1981to1990,5
3105,NonResidential,1Floor,1981to1990,2
3105,NonResidential,2Floors,1981to1990,1
3105,NonResidential,3Floors,1981to1990,1
3105,NonResidential,4Floors,1981to1990,1
3105,NonResidential,5Floors,1981to1990,0
3105,NonResidential,6Floors,1981to1990,0
3105,NonResidential,7Floors,1981to1990,0
3105,NonResidential,8Floors,1981to1990,0
3105,NonResidential,9Floors,1981to1990,0
3105,NonResidential,10Floors,1981to1990,0
3105,NonResidential,11to12Floors,1981to1990,0
3105,NonResidential,13PlusFloors,1981to1990,0
3105,NonResidential,Unknown,1981to1990,0
3105,SingleFamily,1Floor,1991to2000,422
3105,SingleFamily,2Floors,1991to2000,608
3105,SingleFamily,3Floors,1991to2000,47
3105,SingleFamily,4Floors,1991to2000,0
3105,SingleFamily,5Floors,1991to2000,0
3105,SingleFamily,6Floors,1991to2000,0
3105,SingleFamily,7Floors,1991to2000,0
3105,SingleFamily,8Floors,1991to2000,0
3105,SingleFamily,9Floors,1991to2000,0
3105,SingleFamily,10Floors,1991to2000,0
3105,SingleFamily,11to12Floors,1991to2000,0
3105,SingleFamily,13PlusFloors,1991to2000,0
3105,SingleFamily,Unknown,1991to2000,34
3105,MultiDwelling,1Floor,1991to2000,6
