AREA,ReturnPeriod,AGG_RES_GU,AGG_RES_BLDG_GU,AGG_RES_CONT_GU,AGG_COM_GU,AGG_Com_Bldg_GU,AGG_Com_Cont_GU,AGG_IND_GU,AGG_Ind_Bldg_GU,AGG_Ind_Cont_GU,AGG_COMTOTAL_GU,AGG_AGR_GU,AGG_AUTO_GU,AGG_TOTAL_GU,AGG_RES_GR,AGG_RES_BLDG_GR,AGG_RES_CONT_GR,AGG_COM_GR,AGG_IND_GR,AGG_COMTOTAL_GR,AGG_AGR_GR,AGG_AUTO_GR,AGG_TOTAL_GR,AGG_RES_INS,AGG_RES_BLDG_INS,AGG_RES_CONT_INS,AGG_COM_INS,AGG_IND_INS,AGG_COMTOTAL_INS,AGG_AGR_INS,AGG_AUTO_INS,AGG_TOTAL_INS
CZE_13,500,1944445.164,1342202.991,602483.4815,4471578.662,2430851.222,1685564.03,428918.848,152405.308,178075.4601,4900497.51,0,90320.74839,6914217.057,1908118.002,1331674.575,583134.753,3978971.17,372720.0753,4318195.507,0,58478.43948,6269301.463,1199363.026,777104.6228,422258.403,2733004.307,234160.7404,2967084.959,0,40321.89767,4206769.883
CZE_13,1000,2155885.009,1498109.268,654550.9886,5006411.964,2720597.758,1897736.822,507339.8931,177884.0695,207923.2183,5513751.857,0,100886.7104,7723072.147,2112489.385,1486488.547,626000.8383,4440094.74,414456.0879,4899250.287,0,64283.23536,7022128.947,1340743.05,868923.747,463330.1657,3046125.004,258462.2071,3304587.211,0,44998.26503,4701941.293
CZE_13,2500,2372652.524,1648366.589,726053.5154,5528847.224,3008566.409,2037783.439,536167.6755,191949.5313,217250.6968,6061046.439,0,111230.279,8544929.242,2324442.453,1635228.194,710698.2842,4858980.182,470219.9807,5283489.034,0,77382.71812,7667975.245,1625214.489,1048941.124,574330.9874,3708232.829,317743.492,4025976.321,0,54167.90228,5708183.507
CZE_13,5000,2416027.487,1692203.858,739755.6609,5606750.164,3065963.23,2065815.184,554724.0623,194883.7485,247863.2278,6161474.226,0,114247.289,8691749.002,2367415.21,1678994.366,725477.3104,4955476.269,487740.7614,5369932.357,0,80478.97252,7811116.834,1673486.989,1086661.545,586825.4437,3807565.767,333516.9012,4141082.668,0,56335.28081,5870904.938
CZE_13,10000,2463859.639,1715970.026,747889.6132,5685522.196,3127783.403,2083786.211,620540.6284,243251.7419,269524.9528,6221689.871,0,115817.5282,8801367.038,2437143.306,1703019.773,734123.5331,5090479.45,589237.898,5505323.005,0,84208.97594,8026675.287,1726245.773,1132141.661,594104.112,3905583.943,333732.5187,4239316.462,0,58946.28264,6024508.517
CZE_14,0,1324561.656,884085.2512,440476.405,3221912.781,1819925.489,1171973.312,793889.1683,299892.8097,327995.7206,4015801.95,0,74103.35479,5414466.961,1304567.618,877204.8119,427362.806,2911999.514,704492.0553,3616491.569,0,48329.6745,4969388.861,426277.752,271716.9289,154560.8231,1247464.417,267637.6384,1515102.055,0,21790.69347,1963170.501
CZE_14,2,835908.3901,559895.8031,270997.0382,1908441.658,1070037.161,693154.0476,355617.5675,129666.9798,145598.5756,2277295.478,0,50042.53133,3149034.663,819355.7454,555130.5384,261015.5467,1697482.926,311148.2425,2013240.873,0,30174.19658,2857138.005,0,0,0,0,0,0,0,0,0
CZE_14,5,2229135.736,1492509.389,731700.8864,5049174.926,2843345.192,1846229.787,955821.7764,352710.4194,396692.6063,6000543.023,0,133407.3983,8358564.82,2190182.41,1480572.225,709539.284,4523383.247,806197.422,5327276.985,0,86681.64454,7595347.552,925560.6774,592123.7958,332195.5533,2585434.262,465364.3828,3048720.461,0,49717.58233,4014471.637
CZE_14,10,3246187.361,2173972.443,1069368.13,7347900.565,4137327.412,2697851.272,1389707.267,511502.8231,577461.9294,8745762.499,0,192534.2428,12177462.09,3193712.09,2156993.023,1042814.878,6613590.958,1166128.569,7776555.792,0,127597.5036,11090055.37,1440339.849,928334.5772,511281.8677,4066692.497,739890.3665,4802815.572,0,78600.34712,6311322.549
CZE_14,20,4208509.769,2824949.954,1390133.621,9563106.276,5401488.802,3503855.916,1809248.79,668003.1024,754197.9202,11406173.84,0,244766.2494,15874155.48,4156557.359,2802736.843,1352362.4,8621745.739,1513586.674,10162533.54,0,167968.7685,14523609.45,2102538.981,1349754.681,752464.4424,5928676.664,1066167.858,6989201.307,0,113483.3829,9200337.022
CZE_14,40,5327844.388,3567566.264,1755431.051,12146955.39,6848029.544,4441863.351,2290895.987,845371.3989,949092.529,14450319.5,0,296016.1027,20133455.12,5263904.848,3538211.552,1713601.062,10981313.18,1880108.883,12851582.69,0,205115.8908,18369872.73,2664431.385,1711021.726,959307.5027,7516027.539,1356628.39,8882225.917,0,141041.248,11689066.06
CZE_14,50,5702045.586,3794187.122,1880266.747,13128565.04,7423200.054,4804345.917,2428077.364,902838.9636,1011648.488,15693082.61,0,308682.1966,21791836.53,5633947.493,3763731.291,1832662.861,11901932.04,2031453.653,14007789.97,0,216954.8263,19970623.26,2848401.119,1831556.504,1020810.624,8059705.922,1442390.868,9510051.694,0,150684.7752,12529741.39
CZE_14,100,7751532.175,5041063.311,2701078.064,19403710.39,10922602.01,7119549.805,3326748.951,1235175.042,1347058.378,22409193.55,0,358215.2666,31242470.87,7679190.076,5008899.255,2643498.894,17975300.94,2819930.744,20666141.36,0,250285.2958,28594092.95,3420997.896,2178773.074,1232748.765,9719942.613,1735828.299,11500670.58,0,174430.5375,15107412.46
CZE_14,250,13465954.08,8777276.438,4667759.216,56022107.73,32353771.55,19575617.99,44105020.01,17509949.72,18535464.18,98367013.42,0,418160.9424,104799357.4,13400723.37,8748045.617,4587687.261,53281611.25,42542352.29,95701864.59,0,301760.8911,102012406.2,4973117.886,2997775.677,2252276.714,15612483.36,2397921.731,17709241.44,0,211232.6214,24631405.29
CZE_14,500,16878076.21,11058666.49,6208996.465,76500270.77,44604498.16,26281134.26,53501082.6,20984596,22342810.82,129144549.5,0,483707.0497,147294310.6,16799188,10994623.78,6157270.061,72729564.9,52376001.44,124926926.2,0,351056.2598,139487847.2,8384979.615,5052878.402,3196152.274,32566355.78,5092001.804,45278942.52,0,245739.3809,61065831.9
CZE_14,1000,21961829.28,13886263.29,7717122.148,94478739.87,55506234,31633555.11,65453291.94,26095141.61,26594403.19,155510847.9,0,496202.7028,178521942.8,21867652.78,13815273.26,7664774.972,89643744.14,62859809.76,150686787.1,0,362701.7842,169740960.6,12630236.79,7223516.785,5288812.526,48675713.74,31285463.96,80538666.51,0,253891.2484,87406697.54
CZE_14,2500,28453005.45,18936487.86,9400725.224,109623052,65541410.33,36395667.72,84244969.9,33719388.33,33119891.36,190493360.8,0,564739.3526,207621415.4,28327203.89,18881509.64,9323099.532,103837432.4,81800869.23,182404394.3,0,411413.178,198614293.7,17399654.12,11099561.88,6312114.959,67321914.81,39678900.68,97038880.92,0,287989.225,115797394.2
CZE_14,5000,29449103.6,19485448.77,9438893.456,133438933.9,79550664.67,43330376.87,91871949.91,36801345.92,35362661.73,225310883.8,0,588425.4507,254618674.7,29324488.4,19428690.16,9370762.196,121701617.3,87306575.09,209008192.3,0,440294.0533,238100004.7,18561340.46,11175302.05,6645665.231,85104049.14,53730143.11,138834192.2,0,308205.8377,156442658
CZE_14,10000,30074342.78,20673617.56,10512615.74,145142153.3,87787663.34,46234260.23,107667536.4,43332999.81,41718576.7,252809689.7,0,666820.9872,281682720.6,29925403.04,20602303.5,10442978.76,130791017.5,101646128.4,232437145.9,0,487187.6406,261082984.8,18943097.7,12297432.47,7437205.891,91490210.27,62867832.91,154358043.2,0,341031.3478,171606608.3
CZE_15,0,998338.6694,659052.6497,339286.0197,4073849.187,2310669.757,1477759.193,1234174.765,476797.1634,489691.4132,5308023.951,0,41977.57423,6348340.195,986287.566,654818.4251,331469.1409,3755778.98,1128674.469,4884453.449,0,28187.68245,5898928.698,301422.842,191965.7098,109457.1322,1644871.882,409888.7996,2054760.682,0,12947.44352,2369130.967
CZE_15,2,476612.2284,315184.6033,160701.0786,1468330.65,826091.5346,529922.5846,380251.4687,136095.6609,154267.3865,1844101.345,0,28105.51931,2345531.282,466705.514,312534.1463,153958.6781,1293785.946,330731.205,1624842.19,0,16983.51981,2112080.825,0,0,0,0,0,0,0,0,0
CZE_15,5,1278058.17,844594.0539,434775.4521,3974846.735,2240486.775,1456306.304,1028695.696,371926.2951,422511.7171,5000196.537,0,73113.00362,6348981.141,1258609.111,837980.3433,421420.8064,3557657.87,881738.5224,4436777.666,0,48629.50156,5752694.929,491464.7388,314095.521,176762.6057,2029299.379,526738.2406,2554097.997,0,28179.77172,3069442.159
CZE_15,10,1983241.513,1303502.637,678191.9707,6474650.086,3631842.609,2375435.127,1674331.601,601357.9113,678548.3419,8154040.282,0,106528.5348,10372790.15,1955797.689,1294696.636,661188.0174,5848655.039,1406278.714,7240493.328,0,73041.37004,9392327.563,795541.5823,512038.681,286560.503,3802305.758,951373.1394,4762571.795,0,46402.14371,5715730.121
CZE_15,20,2673734.019,1758033.013,923131.1241,9868473.693,5599687.992,3619707.415,4882181.255,2042787.931,1730484.858,14045518.62,0,138587.5922,16661374.02,2641550.787,1744941.886,905698.6387,9032104.828,4564222.958,12982169,0,97654.44276,15485508.42,1144679.466,731308.4192,410778.6539,6164686.329,1979517.717,8122779.714,0,66200.01178,9212624.508
CZE_15,40,3595356.308,2333449.704,1236151.847,13270865.52,7573105.393,4806109.297,6188820.206,2525532.638,2206707.371,19193129.17,0,174345.1547,23016584.75,3554589.905,2316767.572,1214415.587,12180489.92,5695003.073,17731503.61,0,125638.7312,21314619.36,1464073.081,945232.5087,529157.2259,8494850.781,2697298.369,11105490.64,0,84112.24523,12518996.73
CZE_15,50,3979092.795,2595431.051,1376174.25,14928119.89,8377504.107,5446209.907,6528755.471,2659240.795,2330618.493,21124129.74,0,183708.8593,25018424.98,3936660.791,2575956.589,1349400.489,13727161.65,5999815.817,19484259.9,0,132265.2293,23285821.78,1579800.935,1006714.242,571055.8389,8910344.673,2850433.288,11776379.7,0,90497.71344,13299469.3
CZE_15,100,5751985.849,3763578.778,2017828.805,25525940.87,14417146.15,9852354.054,10129564.95,4238995.982,3710696.282,35706362.61,0,222703.2171,41391832.01,5694400.716,3737258.385,1967266.896,23854495.37,9475001.614,33102334.42,0,159737.4798,38686023.45,1969188.969,1248084.736,711177.8231,11993232.2,3469230.249,15547380.95,0,107842.0229,17712031.14
CZE_15,250,31546731.9,21616847.09,10761179.64,175208363.9,98529846.91,65015252.43,49265149.17,19638960.39,20637275.27,217205187.4,0,282993.4297,242143406.1,31435475.54,21564665.02,10619189.81,169606137.5,47894634.14,210420037.7,0,203667.1304,231168496.1,6200662.923,3819247.455,2381415.468,72784937.53,5850085.337,78334149.01,0,135405.1029,90134415.82
CZE_15,500,41133705.72,28013140.38,14141290.2,275529498.3,158314446.9,98122847.79,93880345.51,37464498.36,39191176.42,368430226.5,0,320611.1328,408346992.9,40952470.55,27948367.43,13941852.16,262348537,92330342.56,356816738,0,237755.5725,396414530.8,20739946.61,12988377.71,7648361.259,111448162.9,19642740.33,124934148,0,161788.5477,142656641
CZE_15,1000,49807426.86,33237241.63,16701512.23,345073091.5,201100413.6,118680363.2,112317246.3,45006830.63,45797366.15,461229728.6,0,370267.4581,510347756.6,49434091.94,33079952.9,16495305.4,330803485.6,109948964.9,439885771.7,0,264250.7948,492319195.8,24342205.64,15290489.34,8781266.063,162018991.8,38675794.65,200693291.3,0,177360.5652,221018697.5
CZE_15,2500,70546172.29,49145828.85,21400343.44,429547701.8,243903780.8,156405855,139033311.8,56220382.48,55307736.41,558166117.3,0,459026.4644,618839157.9,70347720.3,49049632.64,21298087.66,403415703.5,135186439.7,536146013.5,0,364247.5031,596235394,36231830.42,24059409.79,12172420.64,287802934.2,72285369.84,352929519.6,0,254973.2584,395880324
CZE_15,5000,85756929.76,56977007.37,28779922.39,513976219.7,308435414.9,179495918.1,153524493.2,62162405.87,58628182.38,697376739,0,536755.0631,768391599.9,85493880.45,56857494.61,28636385.84,470203786.6,146245355.9,643862095,0,426435.7657,714588709.2,49163151.89,30808588.4,18354563.48,332985449.8,88812048.84,434449300.9,0,298505.0311,470946357
CZE_15,10000,95846311.42,66174778.29,29671533.13,577811962.4,337808221.4,196559647.6,183400519.2,74419931.71,70165478.45,731336455.6,0,543469.8847,827726237,95575110.07,66045068.56,29530041.52,537236843.8,173658308.3,683482199.8,0,437191.0623,779494500.9,54553020.92,35726102.99,18826917.93,377635438.2,105709067,466447487,0,306033.7436,521306541.7
CZE_16,0,759022.8491,505560.2167,253462.6324,2145476.73,1234265.19,756867.9862,662938.2412,251007.0164,269274.2538,2808414.971,0,37218.28749,3604656.108,747306.7332,501740.3883,245566.3449,1913749.899,596981.4599,2510731.359,0,24146.57452,3282184.666,193969.4549,124442.8296,69526.62532,750122.0319,226577.2937,976699.3256,0,9786.899193,1180455.68
CZE_16,2,615265.6365,406584.8293,206356.7553,1541127.27,858802.4539,563935.6306,314069.2581,112483.5792,129986.7933,1856800.781,0,31770.16731,2503945.747,602588.7822,403336.3011,198618.9704,1367341.889,273646.5338,1644960.943,0,18694.85377,2267852.08,0,0,0,0,0,0,0,0,0
CZE_16,5,1315914.921,878771.4889,439865.2594,3254962.223,1841928.972,1193677.974,635775.4512,234328.9422,267836.6044,3890509.051,0,68339.16758,5265799.806,1293129.513,872114.9916,425124.4177,2907443.848,552241.2294,3465077.552,0,43772.45057,4802317.443,426553.703,274088.1964,152133.7094,1424953.968,262917.6453,1685190.872,0,22130.0275,2133345.867
CZE_16,10,1880632.236,1252155.759,628507.9156,4641557.86,2615834.863,1699626.953,892438.233,328290.3563,377753.5412,5542440.739,0,97012.52669,7522949.702,1849225.599,1242551.658,609071.7903,4164748.339,778271.2982,4942562.912,0,64084.56858,6860992.904,672976.4745,435870.9768,239591.81,2265609.106,439619.9554,2697922.13,0,35633.15999,3407686.482
CZE_16,20,2373826.23,1577418.876,796488.6438,5891457.273,3307849.277,2151653.996,1136328.245,417232.2692,480391.0494,7027110.209,0,121789.4295,9528689.548,2344183.902,1565144.53,771016.3063,5253953.313,993517.3826,6265414.822,0,80591.75826,8676811.954,983953.1848,631834.0985,349624.5753,3297142.375,631251.5017,3923533.194,0,51393.49093,4957705.044
CZE_16,40,2955925.839,1978680.752,982755.1742,7323337.018,4136611.399,2673477.424,1391547.078,511999.583,589620.9992,8728920.846,0,147567.158,11856597,2916045.965,1963406.576,954166.0391,6568325.993,1219578.35,7798725.748,0,98652.50826,10840745.48,1212171.649,777908.3656,432450.0914,4095429.393,792394.9497,4886039.21,0,63493.29871,6171002.452
CZE_16,50,3138898.811,2097306.673,1043339.138,7786947.236,4396683.073,2842155.862,1486755.24,549307.9686,627674.0032,9304913.965,0,156843.6981,12623462.08,3090454.077,2081099.625,1004794.307,6956133.081,1321492.733,8296750.463,0,103481.2252,11486669.78,1306761.287,844591.0947,465028.8503,4383557.863,839246.3565,5217330.685,0,68368.3741,6586902.704
CZE_16,100,3908338.364,2598049.681,1310288.683,10755239.13,6089118.731,3856512.52,1816928.106,671805.5687,777117.2124,12805243.38,0,180552.4718,16782281.31,3860357.744,2576886.876,1271832.516,9453396.619,1568826.926,11307181.85,0,122230.7616,15478521.79,1561322.178,1000147.801,560840.4374,5341856.879,1033372.984,6397676.947,0,80698.57784,8090195.33
CZE_16,250,8573592.731,5579615.009,2882367.286,63429074.09,39027457.52,19622578.62,59202237.4,23253890.63,23394377.14,122632551.9,0,213746.9538,131418743.1,8531211.762,5561221.167,2859750.311,57046787.09,55721835.28,112768622.4,0,145212.0529,121817465.2,2073510.335,1319189.966,754320.3681,8697798.967,1631417.739,10376700.12,0,96824.33194,13100477.93
CZE_16,500,10890011.7,7202604.531,3719719.96,72620884.58,44812364.36,22497261.88,67522286.65,26422378.53,26481688.13,139206574.5,0,254817.9022,149838097.7,10800633.53,7169175.393,3645197.491,64650991.83,62737369.13,125935172.4,0,174061.7597,137334426.1,3969842.768,2389245.427,1523462.149,39830628.99,34549276.75,74503731.05,0,111929.8641,78776778.43
CZE_16,1000,13960996.7,9259323.995,4668829.457,84485296.76,52716613.91,25430631.75,75247891.54,29194038.49,29679604.93,159390574.7,0,267862.3948,174228696.8,13903571.13,9233259.979,4572808.06,74953538.8,69689638.06,144348229.9,0,190712.6247,158929425.6,4941323.347,3030376.381,1895487.086,45111221.24,38631731.14,82959342.81,0,133498.8365,88418398.65
CZE_16,2500,16864592.84,11616806.68,5199728.877,111649172.1,70486892.15,32834255.82,90083884.71,35165833.61,35573269.64,201733056.8,0,288990.5857,215948871.4,16731824.04,11565373.35,5165573.657,97453869.24,83083563.16,180537432.4,0,225232.4313,194644903.2,6609260.105,4165810.565,2435742.608,67609114.37,51383511.34,118992625.7,0,157662.7036,125006554
CZE_16,5000,17392435.66,12199409.92,5513365.902,122984508,78873826.63,34506269.42,98435585.93,38248477.88,38392224.74,221420093.9,0,298402.0183,237837284,17243617.92,12148341.93,5419188.905,106484638.7,89806881.43,196291520.1,0,246910.5084,212601537.5,6887697.034,4296864.955,2590832.079,73355898.33,55032032.34,128219394.6,0,172837.3581,134986439.7
CZE_16,10000,20017305.33,14031768.94,5985536.394,135525620.2,87531886.85,37830372.78,105342073.2,40636372.27,41858281,240867693.4,0,372180.5159,261183400.8,19952973.22,14001064.1,5951909.119,117030843.4,96065875.89,213096719.3,0,283597.1916,233296603,7929576.625,5034583.51,2894993.116,80659220.11,59414618.31,140073838.4,0,198518.0346,148176252.4
CZE_17,0,517619.7936,359559.4805,158060.3131,3688174.39,2082229.248,1343108.468,626231.2961,248984.9176,244873.3032,4314405.686,0,15673.07327,4847698.553,512733.8393,357678.2232,155055.6161,3418937.598,572402.0167,3991339.615,0,10793.09802,4514866.552,187635.3346,121777.1846,65858.15001,1303505.472,207434.3982,1510939.87,0,4754.043749,1703329.249
CZE_17,2,197857.5965,136211.6523,60668.36149,1145064.543,614128.1955,436758.1723,94919.20116,36473.73132,38350.88919,1236661.209,0,11115.43278,1445895.564,194291.1431,135179.3629,58165.82309,1018076.232,83545.704,1098636.772,0,6914.16929,1299552.221,0,0,0,0,0,0,0,0,0
CZE_17,5,468446.4222,324790.0881,144587.2376,2678140.922,1458077.487,1020264.13,269254.8248,103725.6902,112431.3174,2951063.185,0,26854.08615,3445184.712,462680.8715,322420.6356,140318.8141,2409715.583,225473.8897,2639852.355,0,18073.82213,3123415.34,247995.662,160866.6731,87698.36904,1404666.809,136543.1977,1542270.343,0,10581.7824,1801137.412
CZE_17,10,679586.8382,469650.0028,210374.0956,3864729.093,2098088.411,1479885.822,385460.5998,149753.0063,161164.7443,4243406.533,0,38656.35521,4964097.857,669100.6009,466247.1704,203599.009,3470201.299,325904.3353,3805414.366,0,26644.82112,4495871.354,368893.063,239579.6533,128399.6515,2082156.511,204930.2438,2290312.562,0,15847.79369,2673101.759
CZE_17,20,861126.4222,596504.5064,265306.8362,4906495.037,2667552.916,1867630.962,506236.185,195032.875,210704.2958,5419475.285,0,49192.38559,6321403.865,851247.6665,592028.864,257890.0966,4420936.178,415389.5898,4834427.994,0,35266.32028,5711952.908,548115.8627,356394.7701,192353.6655,3100567.845,302292.536,3407059.919,0,23556.37875,3980313.495
CZE_17,40,1064201.248,734822.1897,330015.1357,6084433.596,3315918.574,2338973.147,620440.6961,240124.1052,261291.0481,6712323.915,0,60403.85325,7837155.813,1051003.765,729459.9629,323171.9045,5525256.378,514945.7613,6025062.714,0,43917.27618,7126360.629,667082.8033,435050.8056,234662.4457,3811833.048,371319.3122,4185306.866,0,28743.56827,4895836.655
CZE_17,50,1137147.364,786999.3219,351663.686,6541587.14,3566175.875,2500660.558,678866.2346,261627.7323,284232.9191,7223413.358,0,64233.50794,8423905.959,1123342.53,782982.105,344376.8021,5923444.987,554191.0032,6480100.326,0,46769.1411,7659075.389,713615.7203,465184.9795,251560.3075,4100346.396,396802.5509,4503640.627,0,31007.46534,5265798.825
CZE_17,100,1399142.847,960738.0496,435331.8673,8920935.609,4870666.92,3382205.735,918251.958,358157.3903,380467.6962,9810400.689,0,77731.85253,11509009.34,1384340.575,953694.0076,428254.3062,7998917.952,740440.4275,8760306.194,0,57564.81961,10391335.75,855070.9211,552496.6634,302317.9529,4975423.313,486459.8683,5468600.533,0,36966.53127,6393521.609
CZE_17,250,41063139.41,27549185.66,13513953.75,286040324,157064853,111409208,48353514.46,19458797.3,18626928.11,332796790.3,0,183399.1357,374244911.9,40863486.95,27416701.67,13374236.31,278085412.6,45425259.49,322837158.1,0,131341.4676,363925327.1,1113438.096,721551.0449,391726.8437,20700303.46,14806594.82,35612338.95,0,48144.61275,36131182.72
CZE_17,500,58672996.14,41334917.32,17683067.89,456311060.4,260646289.6,164568271.8,77499596.2,31296156.66,30023450.25,541302542.3,0,272272.0487,596564398.4,58265782.67,41145810.44,17471571.02,443902536.2,72749043.75,518180592.8,0,190696.9532,572985004.8,8780102.297,5570462.702,3227137.441,109228280.5,24993475.79,137274419.6,0,83948.62088,147572585.8
CZE_17,1000,66893328.6,47438735.72,19879364.3,571602509,331421753.9,197298950.4,102211464.5,41345047.7,39472593.92,666283069.2,0,327678.5263,736888383.1,66712663.66,47230588.9,19787770.31,546316979.7,96434129.45,641123942.7,0,260478.9308,705861166.9,44782944.03,28952906.04,15830037.99,349748148.1,59375844.73,409123992.9,0,182335.2516,454515278.6
CZE_17,2500,83760337.09,58940482.64,24819854.46,753727908.8,441487529,259032144.6,155900530.8,62824194.07,59290848.88,909628439.6,0,433028.1199,993827926.4,83543068.04,58834228.28,24708839.76,698749562.7,145357224,844106786.7,0,362015.4868,928015894.9,58038638.51,38217899.48,19820739.03,493774794.3,89114907.66,582889702,0,253410.8462,641184568.6
CZE_17,5000,104693385.1,76139884.41,28553500.68,996463871.3,597762079.2,322227776.1,195799668.8,78202010.15,71994868.32,1192263540,0,590678.7108,1297547604,104444617.7,76012455.49,28432162.25,914374154.2,178930801.5,1093304956,0,499627.9885,1198249201,71603660.12,48891628.43,22712031.7,638104096,108289691.2,746393787.2,0,349739.5908,818347186.9
CZE_17,10000,118881557.8,86332938.36,32548619.44,1150993298,695096110.5,371366260.5,215625273.1,85420329.84,82437026.56,1366618571,0,768168.6611,1486268298,118609337.9,86193710.78,32415627.15,1048913823,196500330.3,1245414153,0,655230.1429,1364678721,80462802.34,54669415.41,25793386.94,733627908.4,120622911.6,854250820.1,0,458661.1147,935172283.5
CZE_18,0,1083360.728,751181.7029,332179.0246,3287251.363,1910338.94,1138044.781,877702.5657,347711.624,342248.3426,4164953.929,0,34976.85331,5283291.509,1071827.905,746894.9173,324932.9876,3028899.825,806271.5994,3835171.424,0,22695.637,4929694.966,316887.3922,207471.3674,109416.0249,973812.3002,216676.09,1190488.39,0,9294.187426,1516669.97
CZE_18,2,392557.847,266558.1728,125630.1231,984091.2755,545277.4859,365414.4428,193287.5589,71814.14892,80001.08409,1176828.831,0,24122.02039,1602034.234,386693.3545,264426.3039,121632.0703,880972.5342,160975.3062,1041520.453,0,14809.65698,1449865.166,0,0,0,0,0,0,0,0,0
CZE_18,5,984543.6614,667438.4273,320538.5258,2348956.544,1321311.372,872240.7271,433218.1761,164672.5657,181216.8158,2782816.912,0,59527.45438,3824859.274,969004.93,661790.1306,309562.9676,2117676.335,365508.9741,2477352.525,0,38190.89618,3485038.127,391578.1809,251567.1064,139186.0279,1080996.075,172012.9375,1252378.236,0,20027.12694,1662328.853
CZE_18,10,1412536.936,954821.9916,457163.4879,3396440.052,1905154.19,1249772.344,630554.6745,237272.0745,260664.5322,4034863.988,0,85291.69511,5535174.086,1390646.178,947239.3597,442499.3607,3049204.078,529133.8755,3584026.563,0,55487.94861,5029704.576,614592.2233,397515.1407,218882.9903,1710717.064,271578.6441,1983758.687,0,32005.57249,2632517.48
