CantonCode,CantonName,BuildingType,DwellingsPerBuilding,NumberOfFloors,YearBuilt,BuildingCount
01,Aargau,SingleFamily,6to9Units,7Floors,1971to1980,0
01,Aargau,SingleFamily,6to9Units,7Floors,1981to1990,0
01,Aargau,SingleFamily,6to9Units,7Floors,1991to2000,0
01,Aargau,SingleFamily,6to9Units,7Floors,2001to2005,0
01,Aargau,SingleFamily,6to9Units,7Floors,2006to2013,0
01,Aargau,SingleFamily,6to9Units,8Floors,1918AndBefore,0
01,Aargau,SingleFamily,6to9Units,8Floors,1919to1945,0
01,Aargau,SingleFamily,6to9Units,8Floors,1946to1960,0
01,Aargau,SingleFamily,6to9Units,8Floors,1961to1970,0
01,Aargau,SingleFamily,6to9Units,8Floors,1971to1980,0
01,Aargau,SingleFamily,6to9Units,8Floors,1981to1990,0
01,Aargau,SingleFamily,6to9Units,8Floors,1991to2000,0
01,Aargau,SingleFamily,6to9Units,8Floors,2001to2005,0
01,Aargau,SingleFamily,6to9Units,8Floors,2006to2013,0
01,Aargau,SingleFamily,6to9Units,9Floors,1918AndBefore,0
01,Aargau,SingleFamily,6to9Units,9Floors,1919to1945,0
01,Aargau,SingleFamily,6to9Units,9Floors,1946to1960,0
01,Aargau,SingleFamily,6to9Units,9Floors,1961to1970,0
01,Aargau,SingleFamily,6to9Units,9Floors,1971to1980,0
01,Aargau,SingleFamily,6to9Units,9Floors,1981to1990,0
01,Aargau,SingleFamily,6to9Units,9Floors,1991to2000,0
01,Aargau,SingleFamily,6to9Units,9Floors,2001to2005,0
01,Aargau,SingleFamily,6to9Units,9Floors,2006to2013,0
01,Aargau,SingleFamily,6to9Units,10PlusFloors,1918AndBefore,0
01,Aargau,SingleFamily,6to9Units,10PlusFloors,1919to1945,0
01,Aargau,SingleFamily,6to9Units,10PlusFloors,1946to1960,0
01,Aargau,SingleFamily,6to9Units,10PlusFloors,1961to1970,0
01,Aargau,SingleFamily,6to9Units,10PlusFloors,1971to1980,0
01,Aargau,SingleFamily,6to9Units,10PlusFloors,1981to1990,0
01,Aargau,SingleFamily,6to9Units,10PlusFloors,1991to2000,0
01,Aargau,SingleFamily,6to9Units,10PlusFloors,2001to2005,0
01,Aargau,SingleFamily,6to9Units,10PlusFloors,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,1Floor,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,1Floor,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,1Floor,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,1Floor,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,1Floor,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,1Floor,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,1Floor,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,1Floor,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,1Floor,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,2Floors,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,2Floors,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,2Floors,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,2Floors,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,2Floors,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,2Floors,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,2Floors,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,2Floors,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,2Floors,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,3Floors,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,3Floors,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,3Floors,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,3Floors,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,3Floors,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,3Floors,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,3Floors,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,3Floors,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,3Floors,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,4Floors,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,4Floors,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,4Floors,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,4Floors,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,4Floors,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,4Floors,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,4Floors,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,4Floors,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,4Floors,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,5Floors,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,5Floors,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,5Floors,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,5Floors,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,5Floors,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,5Floors,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,5Floors,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,5Floors,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,5Floors,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,6Floors,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,6Floors,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,6Floors,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,6Floors,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,6Floors,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,6Floors,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,6Floors,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,6Floors,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,6Floors,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,7Floors,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,7Floors,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,7Floors,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,7Floors,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,7Floors,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,7Floors,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,7Floors,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,7Floors,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,7Floors,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,8Floors,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,8Floors,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,8Floors,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,8Floors,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,8Floors,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,8Floors,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,8Floors,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,8Floors,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,8Floors,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,9Floors,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,9Floors,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,9Floors,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,9Floors,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,9Floors,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,9Floors,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,9Floors,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,9Floors,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,9Floors,2006to2013,0
01,Aargau,SingleFamily,10PlusUnits,10PlusFloors,1918AndBefore,0
01,Aargau,SingleFamily,10PlusUnits,10PlusFloors,1919to1945,0
01,Aargau,SingleFamily,10PlusUnits,10PlusFloors,1946to1960,0
01,Aargau,SingleFamily,10PlusUnits,10PlusFloors,1961to1970,0
01,Aargau,SingleFamily,10PlusUnits,10PlusFloors,1971to1980,0
01,Aargau,SingleFamily,10PlusUnits,10PlusFloors,1981to1990,0
01,Aargau,SingleFamily,10PlusUnits,10PlusFloors,1991to2000,0
01,Aargau,SingleFamily,10PlusUnits,10PlusFloors,2001to2005,0
01,Aargau,SingleFamily,10PlusUnits,10PlusFloors,2006to2013,0
01,Aargau,MultiFamily,0Units,1Floor,1918AndBefore,0
01,Aargau,MultiFamily,0Units,1Floor,1919to1945,0
01,Aargau,MultiFamily,0Units,1Floor,1946to1960,0
01,Aargau,MultiFamily,0Units,1Floor,1961to1970,0
01,Aargau,MultiFamily,0Units,1Floor,1971to1980,0
01,Aargau,MultiFamily,0Units,1Floor,1981to1990,0
01,Aargau,MultiFamily,0Units,1Floor,1991to2000,0
01,Aargau,MultiFamily,0Units,1Floor,2001to2005,0
01,Aargau,MultiFamily,0Units,1Floor,2006to2013,0
01,Aargau,MultiFamily,0Units,2Floors,1918AndBefore,0
01,Aargau,MultiFamily,0Units,2Floors,1919to1945,0
01,Aargau,MultiFamily,0Units,2Floors,1946to1960,0
01,Aargau,MultiFamily,0Units,2Floors,1961to1970,0
01,Aargau,MultiFamily,0Units,2Floors,1971to1980,0
01,Aargau,MultiFamily,0Units,2Floors,1981to1990,0
01,Aargau,MultiFamily,0Units,2Floors,1991to2000,0
01,Aargau,MultiFamily,0Units,2Floors,2001to2005,0
01,Aargau,MultiFamily,0Units,2Floors,2006to2013,0
01,Aargau,MultiFamily,0Units,3Floors,1918AndBefore,0
01,Aargau,MultiFamily,0Units,3Floors,1919to1945,0
01,Aargau,MultiFamily,0Units,3Floors,1946to1960,0
01,Aargau,MultiFamily,0Units,3Floors,1961to1970,0
01,Aargau,MultiFamily,0Units,3Floors,1971to1980,0
01,Aargau,MultiFamily,0Units,3Floors,1981to1990,0
01,Aargau,MultiFamily,0Units,3Floors,1991to2000,0
01,Aargau,MultiFamily,0Units,3Floors,2001to2005,0
01,Aargau,MultiFamily,0Units,3Floors,2006to2013,0
01,Aargau,MultiFamily,0Units,4Floors,1918AndBefore,0
01,Aargau,MultiFamily,0Units,4Floors,1919to1945,0
01,Aargau,MultiFamily,0Units,4Floors,1946to1960,0
01,Aargau,MultiFamily,0Units,4Floors,1961to1970,0
01,Aargau,MultiFamily,0Units,4Floors,1971to1980,0
01,Aargau,MultiFamily,0Units,4Floors,1981to1990,0
01,Aargau,MultiFamily,0Units,4Floors,1991to2000,0
01,Aargau,MultiFamily,0Units,4Floors,2001to2005,0
01,Aargau,MultiFamily,0Units,4Floors,2006to2013,0
01,Aargau,MultiFamily,0Units,5Floors,1918AndBefore,0
01,Aargau,MultiFamily,0Units,5Floors,1919to1945,0
01,Aargau,MultiFamily,0Units,5Floors,1946to1960,0
01,Aargau,MultiFamily,0Units,5Floors,1961to1970,0
01,Aargau,MultiFamily,0Units,5Floors,1971to1980,0
01,Aargau,MultiFamily,0Units,5Floors,1981to1990,0
01,Aargau,MultiFamily,0Units,5Floors,1991to2000,0
01,Aargau,MultiFamily,0Units,5Floors,2001to2005,0
01,Aargau,MultiFamily,0Units,5Floors,2006to2013,0
01,Aargau,MultiFamily,0Units,6Floors,1918AndBefore,0
01,Aargau,MultiFamily,0Units,6Floors,1919to1945,0
01,Aargau,MultiFamily,0Units,6Floors,1946to1960,0
01,Aargau,MultiFamily,0Units,6Floors,1961to1970,0
01,Aargau,MultiFamily,0Units,6Floors,1971to1980,0
01,Aargau,MultiFamily,0Units,6Floors,1981to1990,0
01,Aargau,MultiFamily,0Units,6Floors,1991to2000,0
01,Aargau,MultiFamily,0Units,6Floors,2001to2005,0
01,Aargau,MultiFamily,0Units,6Floors,2006to2013,0
01,Aargau,MultiFamily,0Units,7Floors,1918AndBefore,0
01,Aargau,MultiFamily,0Units,7Floors,1919to1945,0
01,Aargau,MultiFamily,0Units,7Floors,1946to1960,0
01,Aargau,MultiFamily,0Units,7Floors,1961to1970,0
01,Aargau,MultiFamily,0Units,7Floors,1971to1980,0
01,Aargau,MultiFamily,0Units,7Floors,1981to1990,0
01,Aargau,MultiFamily,0Units,7Floors,1991to2000,0
01,Aargau,MultiFamily,0Units,7Floors,2001to2005,0
01,Aargau,MultiFamily,0Units,7Floors,2006to2013,0
01,Aargau,MultiFamily,0Units,8Floors,1918AndBefore,0
01,Aargau,MultiFamily,0Units,8Floors,1919to1945,0
01,Aargau,MultiFamily,0Units,8Floors,1946to1960,0
01,Aargau,MultiFamily,0Units,8Floors,1961to1970,0
01,Aargau,MultiFamily,0Units,8Floors,1971to1980,0
01,Aargau,MultiFamily,0Units,8Floors,1981to1990,0
01,Aargau,MultiFamily,0Units,8Floors,1991to2000,0
01,Aargau,MultiFamily,0Units,8Floors,2001to2005,0
01,Aargau,MultiFamily,0Units,8Floors,2006to2013,0
01,Aargau,MultiFamily,0Units,9Floors,1918AndBefore,0
01,Aargau,MultiFamily,0Units,9Floors,1919to1945,0
01,Aargau,MultiFamily,0Units,9Floors,1946to1960,0
01,Aargau,MultiFamily,0Units,9Floors,1961to1970,0
01,Aargau,MultiFamily,0Units,9Floors,1971to1980,0
01,Aargau,MultiFamily,0Units,9Floors,1981to1990,0
01,Aargau,MultiFamily,0Units,9Floors,1991to2000,0
01,Aargau,MultiFamily,0Units,9Floors,2001to2005,0
01,Aargau,MultiFamily,0Units,9Floors,2006to2013,0
01,Aargau,MultiFamily,0Units,10PlusFloors,1918AndBefore,0
01,Aargau,MultiFamily,0Units,10PlusFloors,1919to1945,0
01,Aargau,MultiFamily,0Units,10PlusFloors,1946to1960,0
01,Aargau,MultiFamily,0Units,10PlusFloors,1961to1970,0
01,Aargau,MultiFamily,0Units,10PlusFloors,1971to1980,0
01,Aargau,MultiFamily,0Units,10PlusFloors,1981to1990,0
01,Aargau,MultiFamily,0Units,10PlusFloors,1991to2000,0
01,Aargau,MultiFamily,0Units,10PlusFloors,2001to2005,0
01,Aargau,MultiFamily,0Units,10PlusFloors,2006to2013,0
01,Aargau,MultiFamily,1Unit,1Floor,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,1Floor,1919to1945,0
01,Aargau,MultiFamily,1Unit,1Floor,1946to1960,0
01,Aargau,MultiFamily,1Unit,1Floor,1961to1970,0
01,Aargau,MultiFamily,1Unit,1Floor,1971to1980,0
01,Aargau,MultiFamily,1Unit,1Floor,1981to1990,0
01,Aargau,MultiFamily,1Unit,1Floor,1991to2000,0
01,Aargau,MultiFamily,1Unit,1Floor,2001to2005,0
01,Aargau,MultiFamily,1Unit,1Floor,2006to2013,0
01,Aargau,MultiFamily,1Unit,2Floors,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,2Floors,1919to1945,0
01,Aargau,MultiFamily,1Unit,2Floors,1946to1960,0
01,Aargau,MultiFamily,1Unit,2Floors,1961to1970,0
01,Aargau,MultiFamily,1Unit,2Floors,1971to1980,0
01,Aargau,MultiFamily,1Unit,2Floors,1981to1990,0
01,Aargau,MultiFamily,1Unit,2Floors,1991to2000,0
01,Aargau,MultiFamily,1Unit,2Floors,2001to2005,0
01,Aargau,MultiFamily,1Unit,2Floors,2006to2013,0
01,Aargau,MultiFamily,1Unit,3Floors,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,3Floors,1919to1945,0
01,Aargau,MultiFamily,1Unit,3Floors,1946to1960,0
01,Aargau,MultiFamily,1Unit,3Floors,1961to1970,0
01,Aargau,MultiFamily,1Unit,3Floors,1971to1980,0
01,Aargau,MultiFamily,1Unit,3Floors,1981to1990,0
01,Aargau,MultiFamily,1Unit,3Floors,1991to2000,0
01,Aargau,MultiFamily,1Unit,3Floors,2001to2005,0
01,Aargau,MultiFamily,1Unit,3Floors,2006to2013,0
01,Aargau,MultiFamily,1Unit,4Floors,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,4Floors,1919to1945,0
01,Aargau,MultiFamily,1Unit,4Floors,1946to1960,0
01,Aargau,MultiFamily,1Unit,4Floors,1961to1970,0
01,Aargau,MultiFamily,1Unit,4Floors,1971to1980,0
01,Aargau,MultiFamily,1Unit,4Floors,1981to1990,0
01,Aargau,MultiFamily,1Unit,4Floors,1991to2000,0
01,Aargau,MultiFamily,1Unit,4Floors,2001to2005,0
01,Aargau,MultiFamily,1Unit,4Floors,2006to2013,0
01,Aargau,MultiFamily,1Unit,5Floors,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,5Floors,1919to1945,0
01,Aargau,MultiFamily,1Unit,5Floors,1946to1960,0
01,Aargau,MultiFamily,1Unit,5Floors,1961to1970,0
01,Aargau,MultiFamily,1Unit,5Floors,1971to1980,0
01,Aargau,MultiFamily,1Unit,5Floors,1981to1990,0
01,Aargau,MultiFamily,1Unit,5Floors,1991to2000,0
01,Aargau,MultiFamily,1Unit,5Floors,2001to2005,0
01,Aargau,MultiFamily,1Unit,5Floors,2006to2013,0
01,Aargau,MultiFamily,1Unit,6Floors,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,6Floors,1919to1945,0
01,Aargau,MultiFamily,1Unit,6Floors,1946to1960,0
01,Aargau,MultiFamily,1Unit,6Floors,1961to1970,0
01,Aargau,MultiFamily,1Unit,6Floors,1971to1980,0
01,Aargau,MultiFamily,1Unit,6Floors,1981to1990,0
01,Aargau,MultiFamily,1Unit,6Floors,1991to2000,0
01,Aargau,MultiFamily,1Unit,6Floors,2001to2005,0
01,Aargau,MultiFamily,1Unit,6Floors,2006to2013,0
01,Aargau,MultiFamily,1Unit,7Floors,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,7Floors,1919to1945,0
01,Aargau,MultiFamily,1Unit,7Floors,1946to1960,0
01,Aargau,MultiFamily,1Unit,7Floors,1961to1970,0
01,Aargau,MultiFamily,1Unit,7Floors,1971to1980,0
01,Aargau,MultiFamily,1Unit,7Floors,1981to1990,0
01,Aargau,MultiFamily,1Unit,7Floors,1991to2000,0
01,Aargau,MultiFamily,1Unit,7Floors,2001to2005,0
01,Aargau,MultiFamily,1Unit,7Floors,2006to2013,0
01,Aargau,MultiFamily,1Unit,8Floors,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,8Floors,1919to1945,0
01,Aargau,MultiFamily,1Unit,8Floors,1946to1960,0
01,Aargau,MultiFamily,1Unit,8Floors,1961to1970,0
01,Aargau,MultiFamily,1Unit,8Floors,1971to1980,0
01,Aargau,MultiFamily,1Unit,8Floors,1981to1990,0
01,Aargau,MultiFamily,1Unit,8Floors,1991to2000,0
01,Aargau,MultiFamily,1Unit,8Floors,2001to2005,0
01,Aargau,MultiFamily,1Unit,8Floors,2006to2013,0
01,Aargau,MultiFamily,1Unit,9Floors,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,9Floors,1919to1945,0
01,Aargau,MultiFamily,1Unit,9Floors,1946to1960,0
01,Aargau,MultiFamily,1Unit,9Floors,1961to1970,0
01,Aargau,MultiFamily,1Unit,9Floors,1971to1980,0
01,Aargau,MultiFamily,1Unit,9Floors,1981to1990,0
01,Aargau,MultiFamily,1Unit,9Floors,1991to2000,0
01,Aargau,MultiFamily,1Unit,9Floors,2001to2005,0
01,Aargau,MultiFamily,1Unit,9Floors,2006to2013,0
01,Aargau,MultiFamily,1Unit,10PlusFloors,1918AndBefore,0
01,Aargau,MultiFamily,1Unit,10PlusFloors,1919to1945,0
01,Aargau,MultiFamily,1Unit,10PlusFloors,1946to1960,0
01,Aargau,MultiFamily,1Unit,10PlusFloors,1961to1970,0
01,Aargau,MultiFamily,1Unit,10PlusFloors,1971to1980,0
01,Aargau,MultiFamily,1Unit,10PlusFloors,1981to1990,0
01,Aargau,MultiFamily,1Unit,10PlusFloors,1991to2000,0
01,Aargau,MultiFamily,1Unit,10PlusFloors,2001to2005,0
01,Aargau,MultiFamily,1Unit,10PlusFloors,2006to2013,0
01,Aargau,MultiFamily,2Units,1Floor,1918AndBefore,20
01,Aargau,MultiFamily,2Units,1Floor,1919to1945,11
01,Aargau,MultiFamily,2Units,1Floor,1946to1960,12
01,Aargau,MultiFamily,2Units,1Floor,1961to1970,37
01,Aargau,MultiFamily,2Units,1Floor,1971to1980,35
01,Aargau,MultiFamily,2Units,1Floor,1981to1990,22
01,Aargau,MultiFamily,2Units,1Floor,1991to2000,5
01,Aargau,MultiFamily,2Units,1Floor,2001to2005,1
01,Aargau,MultiFamily,2Units,1Floor,2006to2013,10
01,Aargau,MultiFamily,2Units,2Floors,1918AndBefore,1446
01,Aargau,MultiFamily,2Units,2Floors,1919to1945,987
01,Aargau,MultiFamily,2Units,2Floors,1946to1960,892
01,Aargau,MultiFamily,2Units,2Floors,1961to1970,702
01,Aargau,MultiFamily,2Units,2Floors,1971to1980,666
01,Aargau,MultiFamily,2Units,2Floors,1981to1990,519
01,Aargau,MultiFamily,2Units,2Floors,1991to2000,329
01,Aargau,MultiFamily,2Units,2Floors,2001to2005,126
01,Aargau,MultiFamily,2Units,2Floors,2006to2013,276
01,Aargau,MultiFamily,2Units,3Floors,1918AndBefore,1053
01,Aargau,MultiFamily,2Units,3Floors,1919to1945,712
01,Aargau,MultiFamily,2Units,3Floors,1946to1960,273
01,Aargau,MultiFamily,2Units,3Floors,1961to1970,219
01,Aargau,MultiFamily,2Units,3Floors,1971to1980,266
01,Aargau,MultiFamily,2Units,3Floors,1981to1990,323
01,Aargau,MultiFamily,2Units,3Floors,1991to2000,405
01,Aargau,MultiFamily,2Units,3Floors,2001to2005,73
01,Aargau,MultiFamily,2Units,3Floors,2006to2013,186
01,Aargau,MultiFamily,2Units,4Floors,1918AndBefore,73
01,Aargau,MultiFamily,2Units,4Floors,1919to1945,23
01,Aargau,MultiFamily,2Units,4Floors,1946to1960,9
01,Aargau,MultiFamily,2Units,4Floors,1961to1970,6
01,Aargau,MultiFamily,2Units,4Floors,1971to1980,9
01,Aargau,MultiFamily,2Units,4Floors,1981to1990,14
01,Aargau,MultiFamily,2Units,4Floors,1991to2000,12
01,Aargau,MultiFamily,2Units,4Floors,2001to2005,3
01,Aargau,MultiFamily,2Units,4Floors,2006to2013,11
01,Aargau,MultiFamily,2Units,5Floors,1918AndBefore,12
01,Aargau,MultiFamily,2Units,5Floors,1919to1945,3
01,Aargau,MultiFamily,2Units,5Floors,1946to1960,0
01,Aargau,MultiFamily,2Units,5Floors,1961to1970,1
01,Aargau,MultiFamily,2Units,5Floors,1971to1980,0
01,Aargau,MultiFamily,2Units,5Floors,1981to1990,1
01,Aargau,MultiFamily,2Units,5Floors,1991to2000,0
01,Aargau,MultiFamily,2Units,5Floors,2001to2005,0
01,Aargau,MultiFamily,2Units,5Floors,2006to2013,10
01,Aargau,MultiFamily,2Units,6Floors,1918AndBefore,1
01,Aargau,MultiFamily,2Units,6Floors,1919to1945,0
01,Aargau,MultiFamily,2Units,6Floors,1946to1960,0
01,Aargau,MultiFamily,2Units,6Floors,1961to1970,0
01,Aargau,MultiFamily,2Units,6Floors,1971to1980,2
01,Aargau,MultiFamily,2Units,6Floors,1981to1990,0
01,Aargau,MultiFamily,2Units,6Floors,1991to2000,1
01,Aargau,MultiFamily,2Units,6Floors,2001to2005,0
01,Aargau,MultiFamily,2Units,6Floors,2006to2013,0
01,Aargau,MultiFamily,2Units,7Floors,1918AndBefore,0
01,Aargau,MultiFamily,2Units,7Floors,1919to1945,0
01,Aargau,MultiFamily,2Units,7Floors,1946to1960,0
01,Aargau,MultiFamily,2Units,7Floors,1961to1970,0
01,Aargau,MultiFamily,2Units,7Floors,1971to1980,0
01,Aargau,MultiFamily,2Units,7Floors,1981to1990,0
01,Aargau,MultiFamily,2Units,7Floors,1991to2000,0
01,Aargau,MultiFamily,2Units,7Floors,2001to2005,0
01,Aargau,MultiFamily,2Units,7Floors,2006to2013,0
01,Aargau,MultiFamily,2Units,8Floors,1918AndBefore,0
01,Aargau,MultiFamily,2Units,8Floors,1919to1945,0
01,Aargau,MultiFamily,2Units,8Floors,1946to1960,0
01,Aargau,MultiFamily,2Units,8Floors,1961to1970,0
01,Aargau,MultiFamily,2Units,8Floors,1971to1980,0
01,Aargau,MultiFamily,2Units,8Floors,1981to1990,0
01,Aargau,MultiFamily,2Units,8Floors,1991to2000,0
01,Aargau,MultiFamily,2Units,8Floors,2001to2005,0
01,Aargau,MultiFamily,2Units,8Floors,2006to2013,0
01,Aargau,MultiFamily,2Units,9Floors,1918AndBefore,0
01,Aargau,MultiFamily,2Units,9Floors,1919to1945,0
01,Aargau,MultiFamily,2Units,9Floors,1946to1960,0
01,Aargau,MultiFamily,2Units,9Floors,1961to1970,0
01,Aargau,MultiFamily,2Units,9Floors,1971to1980,0
01,Aargau,MultiFamily,2Units,9Floors,1981to1990,0
01,Aargau,MultiFamily,2Units,9Floors,1991to2000,0
01,Aargau,MultiFamily,2Units,9Floors,2001to2005,0
01,Aargau,MultiFamily,2Units,9Floors,2006to2013,0
01,Aargau,MultiFamily,2Units,10PlusFloors,1918AndBefore,0
01,Aargau,MultiFamily,2Units,10PlusFloors,1919to1945,0
01,Aargau,MultiFamily,2Units,10PlusFloors,1946to1960,0
01,Aargau,MultiFamily,2Units,10PlusFloors,1961to1970,0
01,Aargau,MultiFamily,2Units,10PlusFloors,1971to1980,0
01,Aargau,MultiFamily,2Units,10PlusFloors,1981to1990,0
01,Aargau,MultiFamily,2Units,10PlusFloors,1991to2000,0
01,Aargau,MultiFamily,2Units,10PlusFloors,2001to2005,0
01,Aargau,MultiFamily,2Units,10PlusFloors,2006to2013,0
01,Aargau,MultiFamily,3to5Units,1Floor,1918AndBefore,2
01,Aargau,MultiFamily,3to5Units,1Floor,1919to1945,1
01,Aargau,MultiFamily,3to5Units,1Floor,1946to1960,1
01,Aargau,MultiFamily,3to5Units,1Floor,1961to1970,3
01,Aargau,MultiFamily,3to5Units,1Floor,1971to1980,4
01,Aargau,MultiFamily,3to5Units,1Floor,1981to1990,0
01,Aargau,MultiFamily,3to5Units,1Floor,1991to2000,3
01,Aargau,MultiFamily,3to5Units,1Floor,2001to2005,1
01,Aargau,MultiFamily,3to5Units,1Floor,2006to2013,4
01,Aargau,MultiFamily,3to5Units,2Floors,1918AndBefore,240
01,Aargau,MultiFamily,3to5Units,2Floors,1919to1945,83
01,Aargau,MultiFamily,3to5Units,2Floors,1946to1960,203
01,Aargau,MultiFamily,3to5Units,2Floors,1961to1970,187
01,Aargau,MultiFamily,3to5Units,2Floors,1971to1980,129
01,Aargau,MultiFamily,3to5Units,2Floors,1981to1990,107
01,Aargau,MultiFamily,3to5Units,2Floors,1991to2000,145
01,Aargau,MultiFamily,3to5Units,2Floors,2001to2005,23
01,Aargau,MultiFamily,3to5Units,2Floors,2006to2013,117
01,Aargau,MultiFamily,3to5Units,3Floors,1918AndBefore,1153
01,Aargau,MultiFamily,3to5Units,3Floors,1919to1945,656
01,Aargau,MultiFamily,3to5Units,3Floors,1946to1960,277
01,Aargau,MultiFamily,3to5Units,3Floors,1961to1970,205
01,Aargau,MultiFamily,3to5Units,3Floors,1971to1980,245
01,Aargau,MultiFamily,3to5Units,3Floors,1981to1990,368
01,Aargau,MultiFamily,3to5Units,3Floors,1991to2000,530
01,Aargau,MultiFamily,3to5Units,3Floors,2001to2005,195
01,Aargau,MultiFamily,3to5Units,3Floors,2006to2013,605
01,Aargau,MultiFamily,3to5Units,4Floors,1918AndBefore,380
01,Aargau,MultiFamily,3to5Units,4Floors,1919to1945,165
01,Aargau,MultiFamily,3to5Units,4Floors,1946to1960,68
01,Aargau,MultiFamily,3to5Units,4Floors,1961to1970,39
